Task ID,Supplier ID,Cost
2021-03-18,S53,0.364599316
2021-03-18,S54,0.351084731
2021-03-18,S55,0.349096632
2021-03-18,S56,0.309646631
2021-03-18,S57,0.359204099
2021-03-18,S58,0.356018117
2021-03-18,S59,0.400160859
2021-03-18,S60,0.355212572
2021-03-18,S61,0.361853679
2021-03-18,S62,0.364453567
2021-03-18,S63,0.372774058
2021-03-18,S64,0.380126541
2021-03-22,S1,0.376292186
2021-03-22,S2,0.444013186
2021-03-22,S3,0.404323755
2021-03-22,S4,0.347931027
2021-03-22,S5,0.373617768
2021-03-22,S6,0.36407072
2021-03-22,S7,0.366192266
2021-03-22,S8,0.379691863
2021-03-22,S9,0.373727655
2021-03-22,S10,0.321541256
2021-03-22,S11,0.335295237
2021-03-22,S12,0.349862257
2021-03-22,S13,0.338876744
2021-03-22,S14,0.356760509
2021-03-22,S15,0.335555958
2021-03-22,S16,0.363975269
2021-03-22,S17,0.3726628
2021-03-22,S18,0.365487662
2021-03-22,S19,0.363015552
2021-03-22,S20,0.369868486
2021-03-22,S21,0.387963216
2021-03-22,S22,0.364458
2021-03-22,S23,0.363205709
2021-03-22,S24,0.347739712
2021-03-22,S25,0.37820374
2021-03-22,S26,0.371956459
2021-03-22,S27,0.344857242
2021-03-22,S28,0.360432125
2021-03-22,S29,0.343820043
2021-03-22,S30,0.373481467
2021-03-22,S31,0.357699577
2021-03-22,S32,0.391435175
2021-03-22,S33,0.340151856
2021-03-22,S34,0.348495393
2021-03-22,S35,0.363406714
2021-03-22,S36,0.356540521
2021-03-22,S37,0.36131878
2021-03-22,S38,0.372203551
2021-03-22,S39,0.346082695
2021-03-22,S40,0.338545555
2021-03-22,S41,0.393500012
2021-03-22,S42,0.370231717
2021-03-22,S43,0.388492546
2021-03-22,S44,0.358322445
2021-03-22,S45,0.371693074
2021-03-22,S46,0.355140724
2021-03-22,S47,0.387512094
2021-03-22,S48,0.351407051
2021-03-22,S49,0.362303935
2021-03-22,S50,0.359785754
2021-03-22,S51,0.348617282
2021-03-22,S52,0.335413497
2021-03-22,S53,0.37174673
2021-03-22,S54,0.351282428
2021-03-22,S55,0.339464821
2021-03-22,S56,0.333660773
2021-03-22,S57,0.35039941
2021-03-22,S58,0.369324851
2021-03-22,S59,0.406487499
2021-03-22,S60,0.370752306
2021-03-22,S61,0.36728098
2021-03-22,S62,0.387033281
2021-03-22,S63,0.372285513
2021-03-22,S64,0.365345911
2021-03-23,S1,0.367241465
2021-03-23,S2,0.414280252
2021-03-23,S3,0.374505386
2021-03-23,S4,0.330303366
2021-03-23,S5,0.350984297
2021-03-23,S6,0.349958797
2021-03-23,S7,0.338926576
2021-03-23,S8,0.341480035
2021-03-23,S9,0.361765814
2021-03-23,S10,0.317846334
2021-03-23,S11,0.32125972
2021-03-23,S12,0.339190379
2021-03-23,S13,0.340221415
2021-03-23,S14,0.335637936
2021-03-23,S15,0.317975268
2021-03-23,S16,0.336118861
2021-03-23,S17,0.333267552
2021-03-23,S18,0.322395345
2021-03-23,S19,0.341138404
2021-03-23,S20,0.337889843
2021-03-23,S21,0.35066152
2021-03-23,S22,0.332992498
2021-03-23,S23,0.327548007
2021-03-23,S24,0.326643052
2021-03-23,S25,0.349681205
2021-03-23,S26,0.371449411
2021-03-23,S27,0.329802016
2021-03-23,S28,0.327808426
2021-03-23,S29,0.317537205
2021-03-23,S30,0.32657659
2021-03-23,S31,0.365014429
2021-03-23,S32,0.310427319
2021-03-23,S33,0.31805587
2021-03-23,S34,0.323947309
2021-03-23,S35,0.343353103
2021-03-23,S36,0.333593424
2021-03-23,S37,0.34375677
2021-03-23,S38,0.369277676
2021-03-23,S39,0.338189568
2021-03-23,S40,0.347036256
2021-03-23,S41,0.33233013
2021-03-23,S42,0.37006505
2021-03-23,S43,0.333916259
2021-03-23,S44,0.345773238
2021-03-23,S45,0.370232223
2021-03-23,S46,0.340351966
2021-03-23,S47,0.321508798
2021-03-23,S48,0.319572272
2021-03-23,S49,0.359437323
2021-03-23,S50,0.328559862
2021-03-23,S51,0.324664122
2021-03-23,S52,0.319692308
2021-03-23,S53,0.350792706
2021-03-23,S54,0.33734662
2021-03-23,S55,0.32070257
2021-03-23,S56,0.332794764
2021-03-23,S57,0.341817818
2021-03-23,S58,0.342079365
2021-03-23,S59,0.342251434
2021-03-23,S60,0.318139585
2021-03-23,S61,0.343135406
2021-03-23,S62,0.355038856
2021-03-23,S63,0.355899087
2021-03-23,S64,0.31147792
2021-03-25,S1,0.361484727
2021-03-25,S2,0.428709784
2021-03-25,S3,0.410422486
2021-03-25,S4,0.318172335
2021-03-25,S5,0.325909162
2021-03-25,S6,0.343344121
2021-03-25,S7,0.337921875
2021-03-25,S8,0.35587193
2021-03-25,S9,0.332444693
2021-03-25,S10,0.318830534
2021-03-25,S11,0.331271233
2021-03-25,S12,0.35375688
2021-03-25,S13,0.342573686
2021-03-25,S14,0.327769628
2021-03-25,S15,0.318070186
2021-03-25,S16,0.329605826
2021-03-25,S17,0.358760563
2021-03-25,S18,0.344156047
2021-03-25,S19,0.331464345
2021-03-25,S20,0.327738187
2021-03-25,S21,0.362030178
2021-03-25,S22,0.314980758
2021-03-25,S23,0.357326197
2021-03-25,S24,0.339635221
2021-03-25,S25,0.34787041
2021-03-25,S26,0.331507444
2021-03-25,S27,0.329792972
2021-03-25,S28,0.325776145
2021-03-25,S29,0.328148705
2021-03-25,S30,0.335422003
2021-03-25,S31,0.349368353
2021-03-25,S32,0.368220054
2021-03-25,S33,0.319888671
2021-03-25,S34,0.327035481
2021-03-25,S35,0.340882959
2021-03-25,S36,0.334170521
2021-03-25,S37,0.330073724
2021-03-25,S38,0.374912298
2021-03-25,S39,0.349016244
2021-03-25,S40,0.34734287
2021-03-25,S41,0.348714991
2021-03-25,S42,0.345623675
2021-03-25,S43,0.350074798
2021-03-25,S44,0.343337572
2021-03-25,S45,0.371952967
2021-03-25,S46,0.322087363
2021-03-25,S47,0.330550065
2021-03-25,S48,0.328643123
2021-03-25,S49,0.354308449
2021-03-25,S50,0.33680787
2021-03-25,S51,0.332842873
2021-03-25,S52,0.324695674
2021-03-25,S53,0.332059622
2021-03-25,S54,0.34209713
2021-03-25,S55,0.337677302
2021-03-25,S56,0.311905375
2021-03-25,S57,0.330296827
2021-03-25,S58,0.373300533
2021-03-25,S59,0.345055849
2021-03-25,S60,0.346590744
2021-03-25,S61,0.345106395
2021-03-25,S62,0.348096908
2021-03-25,S63,0.328728238
2021-03-25,S64,0.334289919
2021-03-29,S1,0.366336161
2021-03-29,S2,0.420576931
2021-03-29,S3,0.385687648
2021-03-29,S4,0.348605133
2021-03-29,S5,0.353325915
2021-03-29,S6,0.357812888
2021-03-29,S7,0.343345105
2021-03-29,S8,0.336466937
2021-03-29,S9,0.373710888
2021-03-29,S10,0.335332471
2021-03-29,S11,0.336374547
2021-03-29,S12,0.37984367
2021-03-29,S13,0.343522628
2021-03-29,S14,0.358753712
2021-03-29,S15,0.305126712
2021-03-29,S16,0.330733002
2021-03-29,S17,0.350869899
2021-03-29,S18,0.335053391
2021-03-29,S19,0.331084143
2021-03-29,S20,0.312747473
2021-03-29,S21,0.356861409
2021-03-29,S22,0.344032986
2021-03-29,S23,0.355224926
2021-03-29,S24,0.352993432
2021-03-29,S25,0.310322217
2021-03-29,S26,0.343112811
2021-03-29,S27,0.332052928
2021-03-29,S28,0.357440038
2021-03-29,S29,0.313540106
2021-03-29,S30,0.359999473
2021-03-29,S31,0.339802909
2021-03-29,S32,0.35680401
2021-03-29,S33,0.311001738
2021-03-29,S34,0.326016419
2021-03-29,S35,0.339085291
2021-03-29,S36,0.327701567
2021-03-29,S37,0.355352
2021-03-29,S38,0.365003881
2021-03-29,S39,0.356512829
2021-03-29,S40,0.345332879
2021-03-29,S41,0.340802722
2021-03-29,S42,0.366033185
2021-03-29,S43,0.362643831
2021-03-29,S44,0.35789324
2021-03-29,S45,0.359753738
2021-03-29,S46,0.326153686
2021-03-29,S47,0.34247496
2021-03-29,S48,0.345408236
2021-03-29,S49,0.349185297
2021-03-29,S50,0.336852267
2021-03-29,S51,0.356866444
2021-03-29,S52,0.314740676
2021-03-29,S53,0.322297292
2021-03-29,S54,0.357112591
2021-03-29,S55,0.300676174
2021-03-29,S56,0.322714701
2021-03-29,S57,0.327920781
2021-03-29,S58,0.364985122
2021-03-29,S59,0.360360674
2021-03-29,S60,0.340972538
2021-03-29,S61,0.34221729
2021-03-29,S62,0.361457274
2021-03-29,S63,0.363824893
2021-03-29,S64,0.323717184
2021-04-06,S1,0.325279383
2021-04-06,S2,0.371631682
2021-04-06,S3,0.387627007
2021-04-06,S4,0.343118873
2021-04-06,S5,0.338705684
2021-04-06,S6,0.340195244
2021-04-06,S7,0.338822212
2021-04-06,S8,0.355709823
2021-04-06,S9,0.328767446
2021-04-06,S10,0.329843096
2021-04-06,S11,0.316021799
2021-04-06,S12,0.331508763
2021-04-06,S13,0.318457378
2021-04-06,S14,0.344696037
2021-04-06,S15,0.304729805
2021-04-06,S16,0.340826214
2021-04-06,S17,0.347943095
2021-04-06,S18,0.342136179
2021-04-06,S19,0.323302607
2021-04-06,S20,0.329303106
2021-04-06,S21,0.353710446
2021-04-06,S22,0.340218646
2021-04-06,S23,0.362773867
2021-04-06,S24,0.329371642
2021-04-06,S25,0.333319674
2021-04-06,S26,0.382192948
2021-04-06,S27,0.332502441
2021-04-06,S28,0.320274392
2021-04-06,S29,0.339544715
2021-04-06,S30,0.335025765
2021-04-06,S31,0.348881366
2021-04-06,S32,0.334833981
2021-04-06,S33,0.294890062
2021-04-06,S34,0.304359852
2021-04-06,S35,0.32074455
2021-04-06,S36,0.338774384
2021-04-06,S37,0.340121516
2021-04-06,S38,0.351163609
2021-04-06,S39,0.347191581
2021-04-06,S40,0.316264095
2021-04-06,S41,0.32775176
2021-04-06,S42,0.318923726
2021-04-06,S43,0.33934468
2021-04-06,S44,0.320526761
2021-04-06,S45,0.353105355
2021-04-06,S46,0.320938305
2021-04-06,S47,0.334559744
2021-04-06,S48,0.299903678
2021-04-06,S49,0.30459099
2021-04-06,S50,0.339037908
2021-04-06,S51,0.322898109
2021-04-06,S52,0.332255693
2021-04-06,S53,0.310530396
2021-04-06,S54,0.344026944
2021-04-06,S55,0.321653507
2021-04-06,S56,0.304911362
2021-04-06,S57,0.316974944
2021-04-06,S58,0.340245918
2021-04-06,S59,0.372772664
2021-04-06,S60,0.336219465
2021-04-06,S61,0.351180686
2021-04-06,S62,0.351370473
2021-04-06,S63,0.352572739
2021-04-06,S64,0.330226009
2021-04-08,S1,0.333627661
2021-04-08,S2,0.400942354
2021-04-08,S3,0.3810688
2021-04-08,S4,0.31746139
2021-04-08,S5,0.34590731
2021-04-08,S6,0.365495401
2021-04-08,S7,0.334014312
2021-04-08,S8,0.359417581
2021-04-08,S9,0.336469257
2021-04-08,S10,0.339891447
2021-04-08,S11,0.317214335
2021-04-08,S12,0.337056208
2021-04-08,S13,0.313321891
2021-04-08,S14,0.345118604
2021-04-08,S15,0.311289246
2021-04-08,S16,0.330987803
2021-04-08,S17,0.341958207
2021-04-08,S18,0.33694542
2021-04-08,S19,0.341922534
2021-04-08,S20,0.328217959
2021-04-08,S21,0.349070529
2021-04-08,S22,0.353607798
2021-04-08,S23,0.346745878
2021-04-08,S24,0.345594221
2021-04-08,S25,0.329457625
2021-04-08,S26,0.360426442
2021-04-08,S27,0.344800802
2021-04-08,S28,0.323137337
2021-04-08,S29,0.336710801
2021-04-08,S30,0.380141774
2021-04-08,S31,0.366886889
2021-04-08,S32,0.369938849
2021-04-08,S33,0.296250398
2021-04-08,S34,0.323767001
2021-04-08,S35,0.347777707
2021-04-08,S36,0.337089984
2021-04-08,S37,0.337572535
2021-04-08,S38,0.382246822
2021-04-08,S39,0.359856392
2021-04-08,S40,0.337199021
2021-04-08,S41,0.346486968
2021-04-08,S42,0.345771547
2021-04-08,S43,0.361924417
2021-04-08,S44,0.364056192
2021-04-08,S45,0.362829392
2021-04-08,S46,0.325402751
2021-04-08,S47,0.340862756
2021-04-08,S48,0.334241034
2021-04-08,S49,0.33505848
2021-04-08,S50,0.344722533
2021-04-08,S51,0.336798093
2021-04-08,S52,0.327567485
2021-04-08,S53,0.320430899
2021-04-08,S54,0.334525443
2021-04-08,S55,0.308560743
2021-04-08,S56,0.316112712
2021-04-08,S57,0.333479179
2021-04-08,S58,0.361185683
2021-04-08,S59,0.379405138
2021-04-08,S60,0.332107458
2021-04-08,S61,0.345685445
2021-04-08,S62,0.389583472
2021-04-08,S63,0.375436715
2021-04-08,S64,0.335783772
2021-04-12,S1,0.376671403
2021-04-12,S2,0.422006764
2021-04-12,S3,0.386575508
2021-04-12,S4,0.365309534
2021-04-12,S5,0.39920655
2021-04-12,S6,0.389196198
2021-04-12,S7,0.368742303
2021-04-12,S8,0.388408016
2021-04-12,S9,0.341358219
2021-04-12,S10,0.365778019
2021-04-12,S11,0.331886028
2021-04-12,S12,0.365296633
2021-04-12,S13,0.345926626
2021-04-12,S14,0.36844801
2021-04-12,S15,0.348394558
2021-04-12,S16,0.37198538
2021-04-12,S17,0.361436628
2021-04-12,S18,0.364582299
2021-04-12,S19,0.350919607
2021-04-12,S20,0.351715519
2021-04-12,S21,0.360841951
2021-04-12,S22,0.361993166
2021-04-12,S23,0.341877394
2021-04-12,S24,0.366370537
2021-04-12,S25,0.391164486
2021-04-12,S26,0.369901108
2021-04-12,S27,0.347458504
2021-04-12,S28,0.350794138
2021-04-12,S29,0.351542848
2021-04-12,S30,0.383472279
2021-04-12,S31,0.373226284
2021-04-12,S32,0.385186696
2021-04-12,S33,0.327227821
2021-04-12,S34,0.344296643
2021-04-12,S35,0.369950732
2021-04-12,S36,0.351144413
2021-04-12,S37,0.383501499
2021-04-12,S38,0.398765447
2021-04-12,S39,0.375203772
2021-04-12,S40,0.344699556
2021-04-12,S41,0.347958038
2021-04-12,S42,0.362952008
2021-04-12,S43,0.388432552
2021-04-12,S44,0.394972323
2021-04-12,S45,0.393657084
2021-04-12,S46,0.346022007
2021-04-12,S47,0.367935292
2021-04-12,S48,0.359189387
2021-04-12,S49,0.369872547
2021-04-12,S50,0.385264602
2021-04-12,S51,0.337303787
2021-04-12,S52,0.3389985
2021-04-12,S53,0.357251938
2021-04-12,S54,0.364061378
2021-04-12,S55,0.360449361
2021-04-12,S56,0.337852489
2021-04-12,S57,0.349457429
2021-04-12,S58,0.363861661
2021-04-12,S59,0.382881438
2021-04-12,S60,0.362537402
2021-04-12,S61,0.382359893
2021-04-12,S62,0.406422813
2021-04-12,S63,0.370540111
2021-04-12,S64,0.358037793
2021-04-20,S1,0.360591816
2021-04-20,S2,0.389871845
2021-04-20,S3,0.341266383
2021-04-20,S4,0.331378645
2021-04-20,S5,0.367016281
2021-04-20,S6,0.350221828
2021-04-20,S7,0.321858919
2021-04-20,S8,0.350268037
2021-04-20,S9,0.350774228
2021-04-20,S10,0.31278838
2021-04-20,S11,0.328129217
2021-04-20,S12,0.338676446
2021-04-20,S13,0.347307027
2021-04-20,S14,0.339379553
2021-04-20,S15,0.333228314
2021-04-20,S16,0.352036488
2021-04-20,S17,0.352548282
2021-04-20,S18,0.347542111
2021-04-20,S19,0.322647893
2021-04-20,S20,0.336359217
2021-04-20,S21,0.357471968
2021-04-20,S22,0.370924552
2021-04-20,S23,0.354202404
2021-04-20,S24,0.322535667
2021-04-20,S25,0.363695535
2021-04-20,S26,0.363463634
2021-04-20,S27,0.355900369
2021-04-20,S28,0.344276158
2021-04-20,S29,0.331221598
2021-04-20,S30,0.358585438
2021-04-20,S31,0.35232769
2021-04-20,S32,0.36189
2021-04-20,S33,0.32825264
2021-04-20,S34,0.314031919
2021-04-20,S35,0.351623661
2021-04-20,S36,0.335713417
2021-04-20,S37,0.337405112
2021-04-20,S38,0.375529446
2021-04-20,S39,0.346709222
2021-04-20,S40,0.335658735
2021-04-20,S41,0.360343169
2021-04-20,S42,0.372446653
2021-04-20,S43,0.329409501
2021-04-20,S44,0.354236356
2021-04-20,S45,0.374315612
2021-04-20,S46,0.327588893
2021-04-20,S47,0.36471447
2021-04-20,S48,0.319271279
2021-04-20,S49,0.348553075
2021-04-20,S50,0.333148913
2021-04-20,S51,0.302597217
2021-04-20,S52,0.309893461
2021-04-20,S53,0.358513225
2021-04-20,S54,0.35453604
2021-04-20,S55,0.312522819
2021-04-20,S56,0.313927375
2021-04-20,S57,0.344427624
2021-04-20,S58,0.348423176
2021-04-20,S59,0.373272234
2021-04-20,S60,0.362194854
2021-04-20,S61,0.351534956
2021-04-20,S62,0.383658567
2021-04-20,S63,0.350814993
2021-04-20,S64,0.312099957
2021-04-22,S1,0.331261654
2021-04-22,S2,0.383333065
2021-04-22,S3,0.347895219
2021-04-22,S4,0.333414072
2021-04-22,S5,0.32899421
2021-04-22,S6,0.346859193
2021-04-22,S7,0.35316975
2021-04-22,S8,0.342875977
2021-04-22,S9,0.347776466
2021-04-22,S10,0.315383096
2021-04-22,S11,0.336728932
2021-04-22,S12,0.33826339
2021-04-22,S13,0.357639118
2021-04-22,S14,0.346524013
2021-04-22,S15,0.337980987
2021-04-22,S16,0.346829584
2021-04-22,S17,0.359034217
2021-04-22,S18,0.332419609
2021-04-22,S19,0.354218477
2021-04-22,S20,0.342541241
2021-04-22,S21,0.360114122
2021-04-22,S22,0.347357267
2021-04-22,S23,0.335758215
2021-04-22,S24,0.34372614
2021-04-22,S25,0.354988145
2021-04-22,S26,0.352606362
2021-04-22,S27,0.341265819
2021-04-22,S28,0.341020306
2021-04-22,S29,0.334537343
2021-04-22,S30,0.349514649
2021-04-22,S31,0.352861271
2021-04-22,S32,0.336758164
2021-04-22,S33,0.323241351
2021-04-22,S34,0.336183296
2021-04-22,S35,0.337618387
2021-04-22,S36,0.351898051
2021-04-22,S37,0.34701609
2021-04-22,S38,0.357531481
2021-04-22,S39,0.336500607
2021-04-22,S40,0.349158147
2021-04-22,S41,0.376879353
2021-04-22,S42,0.34727113
2021-04-22,S43,0.375156097
2021-04-22,S44,0.374812981
2021-04-22,S45,0.382208001
2021-04-22,S46,0.339347195
2021-04-22,S47,0.335501846
2021-04-22,S48,0.328824788
2021-04-22,S49,0.345243612
2021-04-22,S50,0.340524969
2021-04-22,S51,0.33100866
2021-04-22,S52,0.320404757
2021-04-22,S53,0.346756353
2021-04-22,S54,0.337762377
2021-04-22,S55,0.325026742
2021-04-22,S56,0.323968909
2021-04-22,S57,0.346691148
2021-04-22,S58,0.377345616
2021-04-22,S59,0.350520657
2021-04-22,S60,0.345850511
2021-04-22,S61,0.34516661
2021-04-22,S62,0.364744791
2021-04-22,S63,0.349374116
2021-04-22,S64,0.348295447
2021-04-28,S1,0.335750991
2021-04-28,S2,0.388183556
2021-04-28,S3,0.34384408
2021-04-28,S4,0.339035467
2021-04-28,S5,0.34017018
2021-04-28,S6,0.347770076
2021-04-28,S7,0.341044923
2021-04-28,S8,0.383850246
2021-04-28,S9,0.342796543
2021-04-28,S10,0.333836893
2021-04-28,S11,0.356027982
2021-04-28,S12,0.332827912
2021-04-28,S13,0.357405766
2021-04-28,S14,0.34202478
2021-04-28,S15,0.338301054
2021-04-28,S16,0.349683775
2021-04-28,S17,0.374670006
2021-04-28,S18,0.330953549
2021-04-28,S19,0.334542004
2021-04-28,S20,0.35762058
2021-04-28,S21,0.369032631
2021-04-28,S22,0.342496861
2021-04-28,S23,0.35896784
2021-04-28,S24,0.330002419
2021-04-28,S25,0.373954778
2021-04-28,S26,0.353243729
2021-04-28,S27,0.333340689
2021-04-28,S28,0.35375997
2021-04-28,S29,0.330813419
2021-04-28,S30,0.333083075
2021-04-28,S31,0.344067554
2021-04-28,S32,0.360023589
2021-04-28,S33,0.329045156
2021-04-28,S34,0.334761239
2021-04-28,S35,0.350597672
2021-04-28,S36,0.358125697
2021-04-28,S37,0.33061069
2021-04-28,S38,0.355047122
2021-04-28,S39,0.35952414
2021-04-28,S40,0.345589559
2021-04-28,S41,0.360483323
2021-04-28,S42,0.345604263
2021-04-28,S43,0.339924848
2021-04-28,S44,0.354267996
2021-04-28,S45,0.358565212
2021-04-28,S46,0.340779842
2021-04-28,S47,0.348942819
2021-04-28,S48,0.323793219
2021-04-28,S49,0.336061536
2021-04-28,S50,0.334610458
2021-04-28,S51,0.326772742
2021-04-28,S52,0.323356826
2021-04-28,S53,0.335222165
2021-04-28,S54,0.346621813
2021-04-28,S55,0.31885713
2021-04-28,S56,0.313594906
2021-04-28,S57,0.336584876
2021-04-28,S58,0.346684377
2021-04-28,S59,0.35221983
2021-04-28,S60,0.353680719
2021-04-28,S61,0.326251153
2021-04-28,S62,0.389520978
2021-04-28,S63,0.355144775
2021-04-28,S64,0.328350528
2021-05-05,S1,0.335156514
2021-05-05,S2,0.429172648
2021-05-05,S3,0.366003334
2021-05-05,S4,0.354429536
2021-05-05,S5,0.352514311
2021-05-05,S6,0.351554666
2021-05-05,S7,0.338864913
2021-05-05,S8,0.390431347
2021-05-05,S9,0.317457387
2021-05-05,S10,0.316747623
2021-05-05,S11,0.345264627
2021-05-05,S12,0.310373929
2021-05-05,S13,0.361826315
2021-05-05,S14,0.342074066
2021-05-05,S15,0.324811268
2021-05-05,S16,0.310477801
2021-05-05,S17,0.353625813
2021-05-05,S18,0.333243775
2021-05-05,S19,0.333490997
2021-05-05,S20,0.325602605
2021-05-05,S21,0.354953377
2021-05-05,S22,0.350368611
2021-05-05,S23,0.343661028
2021-05-05,S24,0.370138924
2021-05-05,S25,0.330970842
2021-05-05,S26,0.366000347
2021-05-05,S27,0.344133426
2021-05-05,S28,0.313812523
2021-05-05,S29,0.325411246
2021-05-05,S30,0.375366916
2021-05-05,S31,0.350549204
2021-05-05,S32,0.397702625
2021-05-05,S33,0.314317179
2021-05-05,S34,0.336099045
2021-05-05,S35,0.352028791
2021-05-05,S36,0.344274749
2021-05-05,S37,0.362855864
2021-05-05,S38,0.365594182
2021-05-05,S39,0.332814903
2021-05-05,S40,0.333629777
2021-05-05,S41,0.328147253
2021-05-05,S42,0.37017504
2021-05-05,S43,0.359766725
2021-05-05,S44,0.364184867
2021-05-05,S45,0.399514694
2021-05-05,S46,0.332088461
2021-05-05,S47,0.322883639
2021-05-05,S48,0.317496196
2021-05-05,S49,0.338640631
2021-05-05,S50,0.339416137
2021-05-05,S51,0.338496795
2021-05-05,S52,0.328406401
2021-05-05,S53,0.305114176
2021-05-05,S54,0.317394565
2021-05-05,S55,0.346972068
2021-05-05,S56,0.311559174
2021-05-05,S57,0.325176303
2021-05-05,S58,0.347147165
2021-05-05,S59,0.353078072
2021-05-05,S60,0.318190918
2021-05-05,S61,0.353487
2021-05-05,S62,0.389594086
2021-05-05,S63,0.341143596
2021-05-05,S64,0.318498681
2021-05-06,S1,0.341037266
2021-05-06,S2,0.410112729
2021-05-06,S3,0.338357621
2021-05-06,S4,0.31983586
2021-05-06,S5,0.365107533
2021-05-06,S6,0.347673047
2021-05-06,S7,0.30226059
2021-05-06,S8,0.400639361
2021-05-06,S9,0.337144048
2021-05-06,S10,0.311982122
2021-05-06,S11,0.335528469
2021-05-06,S12,0.324155047
2021-05-06,S13,0.32411572
2021-05-06,S14,0.329049093
2021-05-06,S15,0.34003687
2021-05-06,S16,0.335270314
2021-05-06,S17,0.355131076
2021-05-06,S18,0.346777231
2021-05-06,S19,0.335444412
2021-05-06,S20,0.288930561
2021-05-06,S21,0.375925152
2021-05-06,S22,0.378103785
2021-05-06,S23,0.319594257
2021-05-06,S24,0.325830369
2021-05-06,S25,0.3148489
2021-05-06,S26,0.322401243
2021-05-06,S27,0.335414579
2021-05-06,S28,0.332139929
2021-05-06,S29,0.315252236
2021-05-06,S30,0.39932452
2021-05-06,S31,0.377505061
2021-05-06,S32,0.409062137
2021-05-06,S33,0.310776307
2021-05-06,S34,0.329461862
2021-05-06,S35,0.332656544
2021-05-06,S36,0.330386072
2021-05-06,S37,0.357464293
2021-05-06,S38,0.384851991
2021-05-06,S39,0.359673252
2021-05-06,S40,0.306354902
2021-05-06,S41,0.313059575
2021-05-06,S42,0.361782671
2021-05-06,S43,0.343506191
2021-05-06,S44,0.332599705
2021-05-06,S45,0.381971679
2021-05-06,S46,0.31908956
2021-05-06,S47,0.349806335
2021-05-06,S48,0.303183532
2021-05-06,S49,0.324887273
2021-05-06,S50,0.329610935
2021-05-06,S51,0.30936269
2021-05-06,S52,0.328830234
2021-05-06,S53,0.325840981
2021-05-06,S54,0.342828746
2021-05-06,S55,0.292236225
2021-05-06,S56,0.310860866
2021-05-06,S57,0.34731174
2021-05-06,S58,0.349393182
2021-05-06,S59,0.390579391
2021-05-06,S60,0.319248294
2021-05-06,S61,0.338972083
2021-05-06,S62,0.392505174
2021-05-06,S63,0.379569254
2021-05-06,S64,0.320835573
2021-05-13,S1,0.322823964
2021-05-13,S2,0.443538055
2021-05-13,S3,0.34121905
2021-05-13,S4,0.339030712
2021-05-13,S5,0.331916924
2021-05-13,S6,0.316547624
2021-05-13,S7,0.34289957
2021-05-13,S8,0.354551823
2021-05-13,S9,0.301240457
2021-05-13,S10,0.317286218
2021-05-13,S11,0.307483917
2021-05-13,S12,0.352167598
2021-05-13,S13,0.3321194
2021-05-13,S14,0.313127609
2021-05-13,S15,0.317676386
2021-05-13,S16,0.338261712
2021-05-13,S17,0.330134515
2021-05-13,S18,0.326809476
2021-05-13,S19,0.34111613
2021-05-13,S20,0.351740049
2021-05-13,S21,0.330040774
2021-05-13,S22,0.327429058
2021-05-13,S23,0.329081895
2021-05-13,S24,0.34877737
2021-05-13,S25,0.380230661
2021-05-13,S26,0.321177974
2021-05-13,S27,0.314706544
2021-05-13,S28,0.327941223
2021-05-13,S29,0.324541157
2021-05-13,S30,0.336180199
2021-05-13,S31,0.334116425
2021-05-13,S32,0.367912575
2021-05-13,S33,0.31044867
2021-05-13,S34,0.322265134
2021-05-13,S35,0.338289528
2021-05-13,S36,0.351438995
2021-05-13,S37,0.335273143
2021-05-13,S38,0.352814886
2021-05-13,S39,0.347105162
2021-05-13,S40,0.318830475
2021-05-13,S41,0.328156695
2021-05-13,S42,0.361990481
2021-05-13,S43,0.346394237
2021-05-13,S44,0.338572396
2021-05-13,S45,0.357703804
2021-05-13,S46,0.334350174
2021-05-13,S47,0.330960515
2021-05-13,S48,0.315632399
2021-05-13,S49,0.329745297
2021-05-13,S50,0.329047848
2021-05-13,S51,0.305254208
2021-05-13,S52,0.329155508
2021-05-13,S53,0.310079398
2021-05-13,S54,0.321265234
2021-05-13,S55,0.314293217
2021-05-13,S56,0.330708872
2021-05-13,S57,0.330813167
2021-05-13,S58,0.32956904
2021-05-13,S59,0.345657692
2021-05-13,S60,0.356907748
2021-05-13,S61,0.337161943
2021-05-13,S62,0.368276942
2021-05-13,S63,0.334505189
2021-05-13,S64,0.311623304
2021-05-20,S1,0.385729216
2021-05-20,S2,0.440178003
2021-05-20,S3,0.382053703
2021-05-20,S4,0.346400335
2021-05-20,S5,0.363905131
2021-05-20,S6,0.366059316
2021-05-20,S7,0.353414206
2021-05-20,S8,0.381210301
2021-05-20,S9,0.368700951
2021-05-20,S10,0.343639334
2021-05-20,S11,0.354569128
2021-05-20,S12,0.369373492
2021-05-20,S13,0.390463131
2021-05-20,S14,0.338045138
2021-05-20,S15,0.343257847
2021-05-20,S16,0.3539269
2021-05-20,S17,0.374739554
2021-05-20,S18,0.347543043
2021-05-20,S19,0.403764802
2021-05-20,S20,0.375181312
2021-05-20,S21,0.370393657
2021-05-20,S22,0.384319808
2021-05-20,S23,0.377955648
2021-05-20,S24,0.373401505
2021-05-20,S25,0.398604852
2021-05-20,S26,0.35967174
2021-05-20,S27,0.349232924
2021-05-20,S28,0.365157056
2021-05-20,S29,0.358683215
2021-05-20,S30,0.409108482
