Task ID,Supplier ID,Cost
22/03/2021,S19,0.363015552
22/03/2021,S20,0.369868486
22/03/2021,S21,0.387963216
22/03/2021,S22,0.364458
22/03/2021,S23,0.363205709
22/03/2021,S24,0.347739712
22/03/2021,S25,0.37820374
22/03/2021,S26,0.371956459
22/03/2021,S27,0.344857242
22/03/2021,S28,0.360432125
22/03/2021,S29,0.343820043
22/03/2021,S30,0.373481467
22/03/2021,S31,0.357699577
22/03/2021,S32,0.391435175
22/03/2021,S33,0.340151856
22/03/2021,S34,0.348495393
22/03/2021,S35,0.363406714
22/03/2021,S36,0.356540521
22/03/2021,S37,0.36131878
22/03/2021,S38,0.372203551
22/03/2021,S39,0.346082695
22/03/2021,S40,0.338545555
22/03/2021,S41,0.393500012
22/03/2021,S42,0.370231717
22/03/2021,S43,0.388492546
22/03/2021,S44,0.358322445
22/03/2021,S45,0.371693074
22/03/2021,S46,0.355140724
22/03/2021,S47,0.387512094
22/03/2021,S48,0.351407051
22/03/2021,S49,0.362303935
22/03/2021,S50,0.359785754
22/03/2021,S51,0.348617282
22/03/2021,S52,0.335413497
22/03/2021,S53,0.37174673
22/03/2021,S54,0.351282428
22/03/2021,S55,0.339464821
22/03/2021,S56,0.333660773
22/03/2021,S57,0.35039941
22/03/2021,S58,0.369324851
22/03/2021,S59,0.406487499
22/03/2021,S60,0.370752306
22/03/2021,S61,0.36728098
22/03/2021,S62,0.387033281
22/03/2021,S63,0.372285513
22/03/2021,S64,0.365345911
23/03/2021,S1,0.367241465
23/03/2021,S2,0.414280252
23/03/2021,S3,0.374505386
23/03/2021,S4,0.330303366
23/03/2021,S5,0.350984297
23/03/2021,S6,0.349958797
23/03/2021,S7,0.338926576
23/03/2021,S8,0.341480035
23/03/2021,S9,0.361765814
23/03/2021,S10,0.317846334
23/03/2021,S11,0.32125972
23/03/2021,S12,0.339190379
23/03/2021,S13,0.340221415
23/03/2021,S14,0.335637936
23/03/2021,S15,0.317975268
23/03/2021,S16,0.336118861
23/03/2021,S17,0.333267552
23/03/2021,S18,0.322395345
23/03/2021,S19,0.341138404
23/03/2021,S20,0.337889843
23/03/2021,S21,0.35066152
23/03/2021,S22,0.332992498
23/03/2021,S23,0.327548007
23/03/2021,S24,0.326643052
23/03/2021,S25,0.349681205
23/03/2021,S26,0.371449411
23/03/2021,S27,0.329802016
23/03/2021,S28,0.327808426
23/03/2021,S29,0.317537205
23/03/2021,S30,0.32657659
23/03/2021,S31,0.365014429
23/03/2021,S32,0.310427319
23/03/2021,S33,0.31805587
23/03/2021,S34,0.323947309
23/03/2021,S35,0.343353103
23/03/2021,S36,0.333593424
23/03/2021,S37,0.34375677
23/03/2021,S38,0.369277676
23/03/2021,S39,0.338189568
23/03/2021,S40,0.347036256
23/03/2021,S41,0.33233013
23/03/2021,S42,0.37006505
23/03/2021,S43,0.333916259
23/03/2021,S44,0.345773238
23/03/2021,S45,0.370232223
23/03/2021,S46,0.340351966
23/03/2021,S47,0.321508798
23/03/2021,S48,0.319572272
23/03/2021,S49,0.359437323
23/03/2021,S50,0.328559862
23/03/2021,S51,0.324664122
23/03/2021,S52,0.319692308
23/03/2021,S53,0.350792706
23/03/2021,S54,0.33734662
23/03/2021,S55,0.32070257
23/03/2021,S56,0.332794764
23/03/2021,S57,0.341817818
23/03/2021,S58,0.342079365
23/03/2021,S59,0.342251434
23/03/2021,S60,0.318139585
23/03/2021,S61,0.343135406
23/03/2021,S62,0.355038856
23/03/2021,S63,0.355899087
23/03/2021,S64,0.31147792
25/03/2021,S1,0.361484727
25/03/2021,S2,0.428709784
25/03/2021,S3,0.410422486
25/03/2021,S4,0.318172335
25/03/2021,S5,0.325909162
25/03/2021,S6,0.343344121
25/03/2021,S7,0.337921875
25/03/2021,S8,0.35587193
25/03/2021,S9,0.332444693
25/03/2021,S10,0.318830534
25/03/2021,S11,0.331271233
25/03/2021,S12,0.35375688
25/03/2021,S13,0.342573686
25/03/2021,S14,0.327769628
25/03/2021,S15,0.318070186
25/03/2021,S16,0.329605826
25/03/2021,S17,0.358760563
25/03/2021,S18,0.344156047
25/03/2021,S19,0.331464345
25/03/2021,S20,0.327738187
25/03/2021,S21,0.362030178
25/03/2021,S22,0.314980758
25/03/2021,S23,0.357326197
25/03/2021,S24,0.339635221
25/03/2021,S25,0.34787041
25/03/2021,S26,0.331507444
25/03/2021,S27,0.329792972
25/03/2021,S28,0.325776145
25/03/2021,S29,0.328148705
25/03/2021,S30,0.335422003
25/03/2021,S31,0.349368353
25/03/2021,S32,0.368220054
25/03/2021,S33,0.319888671
25/03/2021,S34,0.327035481
25/03/2021,S35,0.340882959
25/03/2021,S36,0.334170521
25/03/2021,S37,0.330073724
25/03/2021,S38,0.374912298
25/03/2021,S39,0.349016244
25/03/2021,S40,0.34734287
25/03/2021,S41,0.348714991
25/03/2021,S42,0.345623675
25/03/2021,S43,0.350074798
25/03/2021,S44,0.343337572
25/03/2021,S45,0.371952967
25/03/2021,S46,0.322087363
25/03/2021,S47,0.330550065
25/03/2021,S48,0.328643123
25/03/2021,S49,0.354308449
25/03/2021,S50,0.33680787
25/03/2021,S51,0.332842873
25/03/2021,S52,0.324695674
25/03/2021,S53,0.332059622
25/03/2021,S54,0.34209713
25/03/2021,S55,0.337677302
25/03/2021,S56,0.311905375
25/03/2021,S57,0.330296827
25/03/2021,S58,0.373300533
25/03/2021,S59,0.345055849
25/03/2021,S60,0.346590744
25/03/2021,S61,0.345106395
25/03/2021,S62,0.348096908
25/03/2021,S63,0.328728238
25/03/2021,S64,0.334289919
29/03/2021,S1,0.366336161
29/03/2021,S2,0.420576931
29/03/2021,S3,0.385687648
29/03/2021,S4,0.348605133
29/03/2021,S5,0.353325915
29/03/2021,S6,0.357812888
29/03/2021,S7,0.343345105
29/03/2021,S8,0.336466937
29/03/2021,S9,0.373710888
29/03/2021,S10,0.335332471
29/03/2021,S11,0.336374547
29/03/2021,S12,0.37984367
29/03/2021,S13,0.343522628
29/03/2021,S14,0.358753712
29/03/2021,S15,0.305126712
29/03/2021,S16,0.330733002
29/03/2021,S17,0.350869899
29/03/2021,S18,0.335053391
29/03/2021,S19,0.331084143
29/03/2021,S20,0.312747473
29/03/2021,S21,0.356861409
29/03/2021,S22,0.344032986
29/03/2021,S23,0.355224926
29/03/2021,S24,0.352993432
29/03/2021,S25,0.310322217
29/03/2021,S26,0.343112811
29/03/2021,S27,0.332052928
29/03/2021,S28,0.357440038
29/03/2021,S29,0.313540106
29/03/2021,S30,0.359999473
29/03/2021,S31,0.339802909
29/03/2021,S32,0.35680401
29/03/2021,S33,0.311001738
29/03/2021,S34,0.326016419
29/03/2021,S35,0.339085291
29/03/2021,S36,0.327701567
29/03/2021,S37,0.355352
29/03/2021,S38,0.365003881
29/03/2021,S39,0.356512829
29/03/2021,S40,0.345332879
29/03/2021,S41,0.340802722
29/03/2021,S42,0.366033185
29/03/2021,S43,0.362643831
29/03/2021,S44,0.35789324
29/03/2021,S45,0.359753738
29/03/2021,S46,0.326153686
29/03/2021,S47,0.34247496
29/03/2021,S48,0.345408236
29/03/2021,S49,0.349185297
29/03/2021,S50,0.336852267
29/03/2021,S51,0.356866444
29/03/2021,S52,0.314740676
29/03/2021,S53,0.322297292
29/03/2021,S54,0.357112591
29/03/2021,S55,0.300676174
29/03/2021,S56,0.322714701
29/03/2021,S57,0.327920781
29/03/2021,S58,0.364985122
29/03/2021,S59,0.360360674
29/03/2021,S60,0.340972538
29/03/2021,S61,0.34221729
29/03/2021,S62,0.361457274
29/03/2021,S63,0.363824893
29/03/2021,S64,0.323717184
06/04/2021,S1,0.325279383
06/04/2021,S2,0.371631682
06/04/2021,S3,0.387627007
06/04/2021,S4,0.343118873
06/04/2021,S5,0.338705684
06/04/2021,S6,0.340195244
06/04/2021,S7,0.338822212
06/04/2021,S8,0.355709823
06/04/2021,S9,0.328767446
06/04/2021,S10,0.329843096
06/04/2021,S11,0.316021799
06/04/2021,S12,0.331508763
06/04/2021,S13,0.318457378
06/04/2021,S14,0.344696037
06/04/2021,S15,0.304729805
06/04/2021,S16,0.340826214
06/04/2021,S17,0.347943095
06/04/2021,S18,0.342136179
06/04/2021,S19,0.323302607
06/04/2021,S20,0.329303106
06/04/2021,S21,0.353710446
06/04/2021,S22,0.340218646
06/04/2021,S23,0.362773867
06/04/2021,S24,0.329371642
06/04/2021,S25,0.333319674
06/04/2021,S26,0.382192948
06/04/2021,S27,0.332502441
06/04/2021,S28,0.320274392
06/04/2021,S29,0.339544715
06/04/2021,S30,0.335025765
06/04/2021,S31,0.348881366
06/04/2021,S32,0.334833981
06/04/2021,S33,0.294890062
06/04/2021,S34,0.304359852
06/04/2021,S35,0.32074455
06/04/2021,S36,0.338774384
06/04/2021,S37,0.340121516
06/04/2021,S38,0.351163609
06/04/2021,S39,0.347191581
06/04/2021,S40,0.316264095
06/04/2021,S41,0.32775176
06/04/2021,S42,0.318923726
06/04/2021,S43,0.33934468
06/04/2021,S44,0.320526761
06/04/2021,S45,0.353105355
06/04/2021,S46,0.320938305
06/04/2021,S47,0.334559744
06/04/2021,S48,0.299903678
06/04/2021,S49,0.30459099
06/04/2021,S50,0.339037908
06/04/2021,S51,0.322898109
06/04/2021,S52,0.332255693
06/04/2021,S53,0.310530396
06/04/2021,S54,0.344026944
06/04/2021,S55,0.321653507
06/04/2021,S56,0.304911362
06/04/2021,S57,0.316974944
06/04/2021,S58,0.340245918
06/04/2021,S59,0.372772664
06/04/2021,S60,0.336219465
06/04/2021,S61,0.351180686
06/04/2021,S62,0.351370473
06/04/2021,S63,0.352572739
06/04/2021,S64,0.330226009
08/04/2021,S1,0.333627661
08/04/2021,S2,0.400942354
08/04/2021,S3,0.3810688
08/04/2021,S4,0.31746139
08/04/2021,S5,0.34590731
08/04/2021,S6,0.365495401
08/04/2021,S7,0.334014312
08/04/2021,S8,0.359417581
08/04/2021,S9,0.336469257
08/04/2021,S10,0.339891447
08/04/2021,S11,0.317214335
08/04/2021,S12,0.337056208
08/04/2021,S13,0.313321891
08/04/2021,S14,0.345118604
08/04/2021,S15,0.311289246
08/04/2021,S16,0.330987803
08/04/2021,S17,0.341958207
08/04/2021,S18,0.33694542
08/04/2021,S19,0.341922534
08/04/2021,S20,0.328217959
08/04/2021,S21,0.349070529
08/04/2021,S22,0.353607798
08/04/2021,S23,0.346745878
08/04/2021,S24,0.345594221
08/04/2021,S25,0.329457625
08/04/2021,S26,0.360426442
08/04/2021,S27,0.344800802
08/04/2021,S28,0.323137337
08/04/2021,S29,0.336710801
08/04/2021,S30,0.380141774
08/04/2021,S31,0.366886889
08/04/2021,S32,0.369938849
08/04/2021,S33,0.296250398
08/04/2021,S34,0.323767001
08/04/2021,S35,0.347777707
08/04/2021,S36,0.337089984
08/04/2021,S37,0.337572535
08/04/2021,S38,0.382246822
08/04/2021,S39,0.359856392
08/04/2021,S40,0.337199021
08/04/2021,S41,0.346486968
08/04/2021,S42,0.345771547
08/04/2021,S43,0.361924417
08/04/2021,S44,0.364056192
08/04/2021,S45,0.362829392
08/04/2021,S46,0.325402751
08/04/2021,S47,0.340862756
08/04/2021,S48,0.334241034
08/04/2021,S49,0.33505848
08/04/2021,S50,0.344722533
08/04/2021,S51,0.336798093
08/04/2021,S52,0.327567485
08/04/2021,S53,0.320430899
08/04/2021,S54,0.334525443
08/04/2021,S55,0.308560743
08/04/2021,S56,0.316112712
08/04/2021,S57,0.333479179
08/04/2021,S58,0.361185683
08/04/2021,S59,0.379405138
08/04/2021,S60,0.332107458
08/04/2021,S61,0.345685445
08/04/2021,S62,0.389583472
08/04/2021,S63,0.375436715
08/04/2021,S64,0.335783772
12/04/2021,S1,0.376671403
12/04/2021,S2,0.422006764
12/04/2021,S3,0.386575508
12/04/2021,S4,0.365309534
12/04/2021,S5,0.39920655
12/04/2021,S6,0.389196198
12/04/2021,S7,0.368742303
12/04/2021,S8,0.388408016
12/04/2021,S9,0.341358219
12/04/2021,S10,0.365778019
12/04/2021,S11,0.331886028
12/04/2021,S12,0.365296633
12/04/2021,S13,0.345926626
12/04/2021,S14,0.36844801
12/04/2021,S15,0.348394558
12/04/2021,S16,0.37198538
12/04/2021,S17,0.361436628
12/04/2021,S18,0.364582299
12/04/2021,S19,0.350919607
12/04/2021,S20,0.351715519
12/04/2021,S21,0.360841951
12/04/2021,S22,0.361993166
12/04/2021,S23,0.341877394
12/04/2021,S24,0.366370537
12/04/2021,S25,0.391164486
12/04/2021,S26,0.369901108
12/04/2021,S27,0.347458504
12/04/2021,S28,0.350794138
12/04/2021,S29,0.351542848
12/04/2021,S30,0.383472279
12/04/2021,S31,0.373226284
12/04/2021,S32,0.385186696
12/04/2021,S33,0.327227821
12/04/2021,S34,0.344296643
12/04/2021,S35,0.369950732
12/04/2021,S36,0.351144413
12/04/2021,S37,0.383501499
12/04/2021,S38,0.398765447
12/04/2021,S39,0.375203772
12/04/2021,S40,0.344699556
12/04/2021,S41,0.347958038
12/04/2021,S42,0.362952008
12/04/2021,S43,0.388432552
12/04/2021,S44,0.394972323
12/04/2021,S45,0.393657084
12/04/2021,S46,0.346022007
12/04/2021,S47,0.367935292
12/04/2021,S48,0.359189387
12/04/2021,S49,0.369872547
12/04/2021,S50,0.385264602
12/04/2021,S51,0.337303787
12/04/2021,S52,0.3389985
12/04/2021,S53,0.357251938
12/04/2021,S54,0.364061378
12/04/2021,S55,0.360449361
12/04/2021,S56,0.337852489
12/04/2021,S57,0.349457429
12/04/2021,S58,0.363861661
12/04/2021,S59,0.382881438
12/04/2021,S60,0.362537402
12/04/2021,S61,0.382359893
12/04/2021,S62,0.406422813
12/04/2021,S63,0.370540111
12/04/2021,S64,0.358037793
20/04/2021,S1,0.360591816
20/04/2021,S2,0.389871845
20/04/2021,S3,0.341266383
20/04/2021,S4,0.331378645
20/04/2021,S5,0.367016281
20/04/2021,S6,0.350221828
20/04/2021,S7,0.321858919
20/04/2021,S8,0.350268037
20/04/2021,S9,0.350774228
20/04/2021,S10,0.31278838
20/04/2021,S11,0.328129217
20/04/2021,S12,0.338676446
20/04/2021,S13,0.347307027
20/04/2021,S14,0.339379553
20/04/2021,S15,0.333228314
20/04/2021,S16,0.352036488
20/04/2021,S17,0.352548282
20/04/2021,S18,0.347542111
20/04/2021,S19,0.322647893
20/04/2021,S20,0.336359217
20/04/2021,S21,0.357471968
20/04/2021,S22,0.370924552
20/04/2021,S23,0.354202404
20/04/2021,S24,0.322535667
20/04/2021,S25,0.363695535
20/04/2021,S26,0.363463634
20/04/2021,S27,0.355900369
20/04/2021,S28,0.344276158
20/04/2021,S29,0.331221598
20/04/2021,S30,0.358585438
20/04/2021,S31,0.35232769
20/04/2021,S32,0.36189
20/04/2021,S33,0.32825264
20/04/2021,S34,0.314031919
20/04/2021,S35,0.351623661
20/04/2021,S36,0.335713417
20/04/2021,S37,0.337405112
20/04/2021,S38,0.375529446
20/04/2021,S39,0.346709222
20/04/2021,S40,0.335658735
20/04/2021,S41,0.360343169
20/04/2021,S42,0.372446653
20/04/2021,S43,0.329409501
20/04/2021,S44,0.354236356
20/04/2021,S45,0.374315612
20/04/2021,S46,0.327588893
20/04/2021,S47,0.36471447
20/04/2021,S48,0.319271279
20/04/2021,S49,0.348553075
20/04/2021,S50,0.333148913
20/04/2021,S51,0.302597217
20/04/2021,S52,0.309893461
20/04/2021,S53,0.358513225
20/04/2021,S54,0.35453604
20/04/2021,S55,0.312522819
20/04/2021,S56,0.313927375
20/04/2021,S57,0.344427624
20/04/2021,S58,0.348423176
20/04/2021,S59,0.373272234
20/04/2021,S60,0.362194854
20/04/2021,S61,0.351534956
20/04/2021,S62,0.383658567
20/04/2021,S63,0.350814993
20/04/2021,S64,0.312099957
22/04/2021,S1,0.331261654
22/04/2021,S2,0.383333065
22/04/2021,S3,0.347895219
22/04/2021,S4,0.333414072
22/04/2021,S5,0.32899421
22/04/2021,S6,0.346859193
22/04/2021,S7,0.35316975
22/04/2021,S8,0.342875977
22/04/2021,S9,0.347776466
22/04/2021,S10,0.315383096
22/04/2021,S11,0.336728932
22/04/2021,S12,0.33826339
22/04/2021,S13,0.357639118
22/04/2021,S14,0.346524013
22/04/2021,S15,0.337980987
22/04/2021,S16,0.346829584
22/04/2021,S17,0.359034217
22/04/2021,S18,0.332419609
22/04/2021,S19,0.354218477
22/04/2021,S20,0.342541241
22/04/2021,S21,0.360114122
22/04/2021,S22,0.347357267
22/04/2021,S23,0.335758215
22/04/2021,S24,0.34372614
22/04/2021,S25,0.354988145
22/04/2021,S26,0.352606362
22/04/2021,S27,0.341265819
22/04/2021,S28,0.341020306
22/04/2021,S29,0.334537343
22/04/2021,S30,0.349514649
22/04/2021,S31,0.352861271
22/04/2021,S32,0.336758164
22/04/2021,S33,0.323241351
22/04/2021,S34,0.336183296
22/04/2021,S35,0.337618387
22/04/2021,S36,0.351898051
22/04/2021,S37,0.34701609
22/04/2021,S38,0.357531481
22/04/2021,S39,0.336500607
22/04/2021,S40,0.349158147
22/04/2021,S41,0.376879353
22/04/2021,S42,0.34727113
22/04/2021,S43,0.375156097
22/04/2021,S44,0.374812981
22/04/2021,S45,0.382208001
22/04/2021,S46,0.339347195
22/04/2021,S47,0.335501846
22/04/2021,S48,0.328824788
22/04/2021,S49,0.345243612
22/04/2021,S50,0.340524969
22/04/2021,S51,0.33100866
22/04/2021,S52,0.320404757
22/04/2021,S53,0.346756353
22/04/2021,S54,0.337762377
22/04/2021,S55,0.325026742
22/04/2021,S56,0.323968909
22/04/2021,S57,0.346691148
22/04/2021,S58,0.377345616
22/04/2021,S59,0.350520657
22/04/2021,S60,0.345850511
22/04/2021,S61,0.34516661
22/04/2021,S62,0.364744791
22/04/2021,S63,0.349374116
22/04/2021,S64,0.348295447
28/04/2021,S1,0.335750991
28/04/2021,S2,0.388183556
28/04/2021,S3,0.34384408
28/04/2021,S4,0.339035467
28/04/2021,S5,0.34017018
28/04/2021,S6,0.347770076
28/04/2021,S7,0.341044923
28/04/2021,S8,0.383850246
28/04/2021,S9,0.342796543
28/04/2021,S10,0.333836893
28/04/2021,S11,0.356027982
28/04/2021,S12,0.332827912
28/04/2021,S13,0.357405766
28/04/2021,S14,0.34202478
28/04/2021,S15,0.338301054
28/04/2021,S16,0.349683775
28/04/2021,S17,0.374670006
28/04/2021,S18,0.330953549
28/04/2021,S19,0.334542004
28/04/2021,S20,0.35762058
28/04/2021,S21,0.369032631
28/04/2021,S22,0.342496861
28/04/2021,S23,0.35896784
28/04/2021,S24,0.330002419
28/04/2021,S25,0.373954778
28/04/2021,S26,0.353243729
28/04/2021,S27,0.333340689
28/04/2021,S28,0.35375997
28/04/2021,S29,0.330813419
28/04/2021,S30,0.333083075
28/04/2021,S31,0.344067554
28/04/2021,S32,0.360023589
28/04/2021,S33,0.329045156
28/04/2021,S34,0.334761239
28/04/2021,S35,0.350597672
28/04/2021,S36,0.358125697
28/04/2021,S37,0.33061069
28/04/2021,S38,0.355047122
28/04/2021,S39,0.35952414
28/04/2021,S40,0.345589559
28/04/2021,S41,0.360483323
28/04/2021,S42,0.345604263
28/04/2021,S43,0.339924848
28/04/2021,S44,0.354267996
28/04/2021,S45,0.358565212
28/04/2021,S46,0.340779842
28/04/2021,S47,0.348942819
28/04/2021,S48,0.323793219
28/04/2021,S49,0.336061536
28/04/2021,S50,0.334610458
28/04/2021,S51,0.326772742
28/04/2021,S52,0.323356826
28/04/2021,S53,0.335222165
28/04/2021,S54,0.346621813
28/04/2021,S55,0.31885713
28/04/2021,S56,0.313594906
28/04/2021,S57,0.336584876
28/04/2021,S58,0.346684377
28/04/2021,S59,0.35221983
28/04/2021,S60,0.353680719
28/04/2021,S61,0.326251153
28/04/2021,S62,0.389520978
28/04/2021,S63,0.355144775
28/04/2021,S64,0.328350528
05/05/2021,S1,0.335156514
05/05/2021,S2,0.429172648
05/05/2021,S3,0.366003334
05/05/2021,S4,0.354429536
05/05/2021,S5,0.352514311
05/05/2021,S6,0.351554666
05/05/2021,S7,0.338864913
05/05/2021,S8,0.390431347
05/05/2021,S9,0.317457387
05/05/2021,S10,0.316747623
05/05/2021,S11,0.345264627
05/05/2021,S12,0.310373929
05/05/2021,S13,0.361826315
05/05/2021,S14,0.342074066
05/05/2021,S15,0.324811268
05/05/2021,S16,0.310477801
05/05/2021,S17,0.353625813
05/05/2021,S18,0.333243775
05/05/2021,S19,0.333490997
05/05/2021,S20,0.325602605
05/05/2021,S21,0.354953377
05/05/2021,S22,0.350368611
05/05/2021,S23,0.343661028
05/05/2021,S24,0.370138924
05/05/2021,S25,0.330970842
05/05/2021,S26,0.366000347
05/05/2021,S27,0.344133426
05/05/2021,S28,0.313812523
05/05/2021,S29,0.325411246
05/05/2021,S30,0.375366916
05/05/2021,S31,0.350549204
05/05/2021,S32,0.397702625
05/05/2021,S33,0.314317179
05/05/2021,S34,0.336099045
05/05/2021,S35,0.352028791
05/05/2021,S36,0.344274749
05/05/2021,S37,0.362855864
05/05/2021,S38,0.365594182
05/05/2021,S39,0.332814903
05/05/2021,S40,0.333629777
05/05/2021,S41,0.328147253
05/05/2021,S42,0.37017504
05/05/2021,S43,0.359766725
05/05/2021,S44,0.364184867
05/05/2021,S45,0.399514694
05/05/2021,S46,0.332088461
05/05/2021,S47,0.322883639
05/05/2021,S48,0.317496196
05/05/2021,S49,0.338640631
05/05/2021,S50,0.339416137
05/05/2021,S51,0.338496795
05/05/2021,S52,0.328406401
05/05/2021,S53,0.305114176
05/05/2021,S54,0.317394565
05/05/2021,S55,0.346972068
05/05/2021,S56,0.311559174
05/05/2021,S57,0.325176303
05/05/2021,S58,0.347147165
05/05/2021,S59,0.353078072
05/05/2021,S60,0.318190918
05/05/2021,S61,0.353487
05/05/2021,S62,0.389594086
05/05/2021,S63,0.341143596
05/05/2021,S64,0.318498681
06/05/2021,S1,0.341037266
06/05/2021,S2,0.410112729
06/05/2021,S3,0.338357621
06/05/2021,S4,0.31983586
06/05/2021,S5,0.365107533
06/05/2021,S6,0.347673047
06/05/2021,S7,0.30226059
06/05/2021,S8,0.400639361
06/05/2021,S9,0.337144048
06/05/2021,S10,0.311982122
06/05/2021,S11,0.335528469
06/05/2021,S12,0.324155047
06/05/2021,S13,0.32411572
06/05/2021,S14,0.329049093
06/05/2021,S15,0.34003687
06/05/2021,S16,0.335270314
06/05/2021,S17,0.355131076
06/05/2021,S18,0.346777231
06/05/2021,S19,0.335444412
06/05/2021,S20,0.288930561
06/05/2021,S21,0.375925152
06/05/2021,S22,0.378103785
06/05/2021,S23,0.319594257
06/05/2021,S24,0.325830369
06/05/2021,S25,0.3148489
06/05/2021,S26,0.322401243
06/05/2021,S27,0.335414579
06/05/2021,S28,0.332139929
06/05/2021,S29,0.315252236
06/05/2021,S30,0.39932452
06/05/2021,S31,0.377505061
06/05/2021,S32,0.409062137
06/05/2021,S33,0.310776307
06/05/2021,S34,0.329461862
06/05/2021,S35,0.332656544
06/05/2021,S36,0.330386072
06/05/2021,S37,0.357464293
06/05/2021,S38,0.384851991
06/05/2021,S39,0.359673252
06/05/2021,S40,0.306354902
06/05/2021,S41,0.313059575
06/05/2021,S42,0.361782671
06/05/2021,S43,0.343506191
06/05/2021,S44,0.332599705
06/05/2021,S45,0.381971679
06/05/2021,S46,0.31908956
06/05/2021,S47,0.349806335
06/05/2021,S48,0.303183532
06/05/2021,S49,0.324887273
06/05/2021,S50,0.329610935
06/05/2021,S51,0.30936269
06/05/2021,S52,0.328830234
06/05/2021,S53,0.325840981
06/05/2021,S54,0.342828746
06/05/2021,S55,0.292236225
06/05/2021,S56,0.310860866
06/05/2021,S57,0.34731174
06/05/2021,S58,0.349393182
06/05/2021,S59,0.390579391
06/05/2021,S60,0.319248294
06/05/2021,S61,0.338972083
06/05/2021,S62,0.392505174
06/05/2021,S63,0.379569254
06/05/2021,S64,0.320835573
13/05/2021,S1,0.322823964
13/05/2021,S2,0.443538055
13/05/2021,S3,0.34121905
13/05/2021,S4,0.339030712
13/05/2021,S5,0.331916924
13/05/2021,S6,0.316547624
13/05/2021,S7,0.34289957
13/05/2021,S8,0.354551823
13/05/2021,S9,0.301240457
13/05/2021,S10,0.317286218
13/05/2021,S11,0.307483917
13/05/2021,S12,0.352167598
13/05/2021,S13,0.3321194
13/05/2021,S14,0.313127609
13/05/2021,S15,0.317676386
13/05/2021,S16,0.338261712
13/05/2021,S17,0.330134515
13/05/2021,S18,0.326809476
13/05/2021,S19,0.34111613
13/05/2021,S20,0.351740049
13/05/2021,S21,0.330040774
13/05/2021,S22,0.327429058
13/05/2021,S23,0.329081895
13/05/2021,S24,0.34877737
13/05/2021,S25,0.380230661
13/05/2021,S26,0.321177974
13/05/2021,S27,0.314706544
13/05/2021,S28,0.327941223
13/05/2021,S29,0.324541157
13/05/2021,S30,0.336180199
13/05/2021,S31,0.334116425
13/05/2021,S32,0.367912575
13/05/2021,S33,0.31044867
13/05/2021,S34,0.322265134
13/05/2021,S35,0.338289528
13/05/2021,S36,0.351438995
13/05/2021,S37,0.335273143
13/05/2021,S38,0.352814886
13/05/2021,S39,0.347105162
13/05/2021,S40,0.318830475
13/05/2021,S41,0.328156695
13/05/2021,S42,0.361990481
13/05/2021,S43,0.346394237
13/05/2021,S44,0.338572396
13/05/2021,S45,0.357703804
13/05/2021,S46,0.334350174
13/05/2021,S47,0.330960515
13/05/2021,S48,0.315632399
13/05/2021,S49,0.329745297
13/05/2021,S50,0.329047848
13/05/2021,S51,0.305254208
13/05/2021,S52,0.329155508
13/05/2021,S53,0.310079398
13/05/2021,S54,0.321265234
13/05/2021,S55,0.314293217
13/05/2021,S56,0.330708872
13/05/2021,S57,0.330813167
13/05/2021,S58,0.32956904
13/05/2021,S59,0.345657692
13/05/2021,S60,0.356907748
13/05/2021,S61,0.337161943
13/05/2021,S62,0.368276942
13/05/2021,S63,0.334505189
13/05/2021,S64,0.311623304
20/05/2021,S1,0.385729216
20/05/2021,S2,0.440178003
20/05/2021,S3,0.382053703
20/05/2021,S4,0.346400335
20/05/2021,S5,0.363905131
20/05/2021,S6,0.366059316
20/05/2021,S7,0.353414206
20/05/2021,S8,0.381210301
20/05/2021,S9,0.368700951
20/05/2021,S10,0.343639334
20/05/2021,S11,0.354569128
20/05/2021,S12,0.369373492
20/05/2021,S13,0.390463131
20/05/2021,S14,0.338045138
20/05/2021,S15,0.343257847
20/05/2021,S16,0.3539269
20/05/2021,S17,0.374739554
20/05/2021,S18,0.347543043
20/05/2021,S19,0.403764802
20/05/2021,S20,0.375181312
20/05/2021,S21,0.370393657
20/05/2021,S22,0.384319808
20/05/2021,S23,0.377955648
20/05/2021,S24,0.373401505
20/05/2021,S25,0.398604852
20/05/2021,S26,0.35967174
20/05/2021,S27,0.349232924
20/05/2021,S28,0.365157056
20/05/2021,S29,0.358683215
20/05/2021,S30,0.409108482
20/05/2021,S31,0.376637343
20/05/2021,S32,0.371300815
20/05/2021,S33,0.358946344
20/05/2021,S34,0.361412418
20/05/2021,S35,0.358368437
20/05/2021,S36,0.368299697
20/05/2021,S37,0.391822432
20/05/2021,S38,0.395813193
20/05/2021,S39,0.385324737
20/05/2021,S40,0.396634648
20/05/2021,S41,0.369880416
20/05/2021,S42,0.373969848
20/05/2021,S43,0.37473914
20/05/2021,S44,0.393340485
20/05/2021,S45,0.396034644
20/05/2021,S46,0.357379551
20/05/2021,S47,0.383942561
20/05/2021,S48,0.373573799
20/05/2021,S49,0.363102862
20/05/2021,S50,0.37055882
20/05/2021,S51,0.372882316
20/05/2021,S52,0.350483577
20/05/2021,S53,0.367864426
20/05/2021,S54,0.351968513
20/05/2021,S55,0.33993954
20/05/2021,S56,0.357049252
20/05/2021,S57,0.372914789
20/05/2021,S58,0.394232093
20/05/2021,S59,0.397668819
20/05/2021,S60,0.345467165
